"","bathrooms","bedrooms","price","response","generalKey","day_since_created","Position_Label","dishwasher","doorman","elevator","hardwood","laundry","allowed.cats","cats.allowed","dogs.allowed","fitness.center"
"9103",3,4,18500,2,9103,445,"5",1,1,1,1,2,1,1,1,0
"9104",2,2,5450,2,9104,460,"5",1,1,1,0,0,1,1,1,0
"9105",1,0,2195,2,9105,452,"5",1,0,0,1,0,0,0,0,0
"9106",1,4,7195,3,9106,446,"1",1,0,0,1,1,0,0,0,0
"9107",1,1,3000,3,9107,457,"1",0,1,1,1,0,0,0,0,0
"9108",1,1,2950,2,9108,382,"5",1,0,0,1,1,1,1,1,0
"9109",1,2,4000,2,9109,452,"1",1,1,1,1,1,0,0,0,1
"9110",1,3,6000,2,9110,453,"1",1,1,1,0,0,0,0,0,1
"9111",1,1,1250,1,9111,451,"7",0,0,0,0,0,0,0,0,0
"9112",2,3,5995,2,9112,457,"5",1,1,1,1,2,0,0,0,0
"9113",1,2,3750,2,9113,455,"1",0,1,1,1,0,0,0,0,0
"9114",1,3,4960,2,9114,377,"2",1,1,1,1,2,1,1,1,1
"9115",1,2,3100,3,9115,452,"5",1,0,0,1,0,1,1,1,0
"9116",1,1,2065,2,9116,440,"5",0,0,0,0,0,0,0,0,0
"9117",1,0,2990,2,9117,436,"2",0,1,1,0,1,0,0,0,1
"9118",1,1,3400,2,9118,455,"1",0,1,1,0,1,1,1,1,1
"9119",1,2,2500,3,9119,451,"5",0,0,0,0,0,0,1,1,0
"9120",1,1,2000,2,9120,453,"5",0,0,1,0,0,0,0,0,0
"9121",2,2,4990,2,9121,451,"1",1,1,1,1,2,0,0,0,1
"9122",1,4,5800,2,9122,440,"1",0,0,0,0,0,0,1,1,0
"9123",1,2,3400,3,9123,438,"1",1,1,1,1,1,0,0,0,0
"9124",1,1,2300,1,9124,461,"1",1,0,1,1,1,1,1,1,0
"9125",1,1,2995,2,9125,444,"1",1,1,1,1,1,0,0,0,0
"9126",1,1,4455,2,9126,435,"1",1,0,1,1,1,1,1,1,1
"9127",2,2,9000,2,9127,449,"1",1,0,1,1,2,0,0,0,0
"9128",1,1,2950,1,9128,457,"2",1,0,1,0,1,0,0,0,1
"9129",1,1,3425,3,9129,402,"1",1,1,1,1,1,0,0,0,0
"9130",1,1,3500,2,9130,437,"1",1,0,0,1,0,0,0,0,0
"9131",1,1,2600,3,9131,434,"5",0,0,0,1,0,0,1,0,0
"9132",1,1,2030,2,9132,450,"6",1,0,1,1,1,0,0,0,0
"9133",1,3,4000,3,9133,449,"1",1,1,0,0,1,0,0,0,1
"9134",1,2,3200,1,9134,381,"1",0,1,1,1,1,0,0,0,1
"9135",1,0,1725,3,9135,456,"5",0,0,0,0,0,0,0,0,0
"9136",1,1,2700,2,9136,443,"5",0,1,0,0,0,1,1,1,0
"9137",1.5,1,10000,2,9137,458,"5",1,1,1,1,1,0,0,0,0
"9138",1,3,3069,1,9138,451,"2",1,1,1,1,2,1,1,1,0
"9139",2,2,2795,3,9139,462,"5",1,0,0,1,2,0,0,0,0
"9140",1,0,2650,2,9140,457,"1",0,1,1,0,0,1,1,1,0
"9141",3.5,3,30000,2,9141,436,"5",1,1,0,1,2,0,0,0,1
"9142",2,2,4750,2,9142,455,"1",0,1,0,0,0,1,1,1,0
"9143",1,0,3100,2,9143,443,"2",0,1,1,0,1,1,1,1,0
"9144",1,2,3200,2,9144,458,"1",1,1,1,1,1,1,1,1,1
"9145",1,1,4300,2,9145,438,"5",0,0,0,1,0,0,0,0,0
"9146",1,1,2500,3,9146,445,"1",0,0,0,1,0,1,1,1,0
"9147",1,1,3995,2,9147,387,"1",0,0,0,0,0,1,1,1,0
"9148",1,1,2950,2,9148,451,"1",1,0,0,1,0,0,0,0,0
"9149",2,2,5500,2,9149,436,"1",0,1,1,0,1,0,1,1,1
"9150",1,1,3295,3,9150,436,"2",1,0,1,1,1,0,0,0,0
"9151",1,1,1300,1,9151,455,"7",0,0,0,0,0,0,0,0,0
"9152",1,1,3100,2,9152,451,"5",0,0,1,0,0,1,1,1,0
"9153",1,0,2550,3,9153,457,"1",1,1,1,1,1,1,1,1,1
"9154",2,3,4595,1,9154,446,"1",1,0,0,1,1,1,1,1,0
"9155",1,1,3795,2,9155,445,"1",0,1,1,0,0,0,1,0,0
"9156",1,1,1900,2,9156,454,"7",0,0,0,0,0,0,0,0,0
"9157",1,1,2700,2,9157,449,"5",1,0,0,1,0,0,0,0,0
"9158",1,0,2495,2,9158,436,"1",0,0,0,0,0,0,0,0,0
"9159",1,2,6475,2,9159,450,"5",0,1,1,0,0,0,0,0,1
"9160",1,0,1575,3,9160,457,"7",0,0,1,1,0,1,1,1,0
"9161",1,0,2450,3,9161,436,"1",0,1,1,0,1,0,0,0,1
"9162",1,1,2100,3,9162,462,"2",0,0,0,0,0,0,0,0,0
"9163",1,0,2400,2,9163,460,"1",0,0,0,1,1,0,0,0,0
"9164",1,1,4400,2,9164,396,"5",1,1,1,1,1,1,1,1,1
"9165",1,0,1750,1,9165,442,"7",0,0,0,0,0,0,0,0,0
"9166",2,2,6062,2,9166,446,"1",1,1,1,1,2,1,1,1,0
"9167",1,1,3800,2,9167,391,"1",0,1,0,0,0,0,0,0,0
"9168",1,2,2995,2,9168,434,"5",1,0,0,1,1,0,0,0,0
"9169",1,2,3700,3,9169,462,"1",0,0,0,0,1,0,0,0,0
"9170",1,1,2000,3,9170,435,"1",0,0,0,0,0,0,1,0,0
"9171",2,3,4950,3,9171,445,"5",0,1,1,1,0,0,0,0,0
"9172",1,3,3167,3,9172,457,"2",1,1,1,1,1,1,1,1,1
"9173",1,0,1825,2,9173,462,"5",1,0,0,1,0,0,0,0,0
"9174",1,1,5150,2,9174,457,"5",1,1,1,0,2,0,0,0,1
"9175",1,2,3050,3,9175,445,"5",1,1,1,1,1,1,1,1,0
"9176",1,2,2995,2,9176,456,"1",0,0,0,0,0,0,0,0,0
"9177",3,4,17500,2,9177,454,"1",0,0,1,0,0,0,1,1,0
"9178",1,1,1900,3,9178,377,"6",0,0,1,0,0,0,0,0,0
"9179",1,1,2350,2,9179,443,"5",0,0,0,0,1,0,1,0,0
"9180",2,4,2595,3,9180,460,"6",0,0,0,0,0,0,1,1,0
"9181",2,3,5995,2,9181,446,"1",0,1,1,0,1,0,1,1,1
"9182",2,3,4800,2,9182,458,"5",0,0,0,0,0,0,0,0,0
"9183",1,1,4000,2,9183,449,"5",1,1,1,1,1,0,0,0,0
"9184",1,0,2500,2,9184,450,"1",1,1,1,1,2,1,1,1,1
"9185",1,3,3167,3,9185,444,"2",1,1,1,1,1,1,1,1,1
"9186",1,3,5200,2,9186,435,"1",1,0,0,1,1,0,0,0,0
"9187",2,2,4695,2,9187,440,"1",0,0,0,0,0,0,1,1,0
"9188",1,0,2100,3,9188,441,"5",0,1,1,0,1,0,1,1,0
"9189",2,2,6635,2,9189,458,"1",0,0,0,0,0,0,1,1,1
"9190",1,1,3621,2,9190,459,"1",1,1,0,1,1,0,0,0,0
"9191",1,1,2695,2,9191,445,"1",1,0,0,1,0,1,1,1,0
"9192",1,1,3200,2,9192,443,"5",0,0,0,0,0,1,1,1,0
"9193",1,1,2599,3,9193,455,"2",1,0,1,0,1,0,1,1,1
"9194",2,2,7050,2,9194,436,"1",0,1,1,0,1,0,0,0,1
"9195",1,1,3905,2,9195,386,"1",0,1,1,0,1,1,1,1,0
"9196",1,2,3150,2,9196,444,"5",0,0,0,0,0,0,1,1,0
"9197",1,0,2550,2,9197,456,"1",0,0,0,0,0,0,0,0,0
"9198",2,2,6165,2,9198,445,"5",0,1,1,0,0,0,0,0,0
"9199",1,1,1495,3,9199,458,"7",0,0,0,0,0,0,0,0,0
"9200",1,1,2550,2,9200,461,"5",0,0,0,0,0,1,1,1,0
"9201",1,3,4700,2,9201,458,"1",1,0,1,1,2,1,1,1,0
"9202",1,1,3795,2,9202,462,"1",0,0,1,0,1,0,0,0,0
"9203",1,1,4134,2,9203,449,"1",0,1,1,0,0,0,1,1,1
"9204",1,2,1975,3,9204,444,"2",1,0,0,0,0,1,1,1,0
"9205",1,2,3528,2,9205,460,"1",0,1,0,0,0,1,1,1,0
"9206",2,2,4200,2,9206,444,"2",0,0,0,0,0,0,0,0,0
"9207",1,0,1850,2,9207,451,"5",0,0,0,0,0,1,1,1,0
"9208",1,1,4295,2,9208,451,"1",1,1,1,1,1,0,0,0,0
"9209",1,0,3300,2,9209,452,"1",1,1,1,1,2,1,1,1,1
"9210",1,1,2700,2,9210,453,"5",1,0,0,1,0,1,1,1,0
"9211",1,1,1800,2,9211,444,"2",0,0,0,0,0,0,0,0,0
"9212",2,4,5000,3,9212,440,"5",1,0,0,0,1,1,1,1,0
"9213",1,1,1995,3,9213,378,"5",0,0,0,0,0,0,1,1,0
"9214",1,2,3195,2,9214,458,"5",1,0,0,1,1,0,0,0,0
"9215",1,1,3250,2,9215,453,"1",1,0,1,1,1,1,1,1,0
"9216",1,1,3495,2,9216,437,"1",0,1,0,0,0,1,1,1,0
"9217",1,1,1600,2,9217,462,"2",1,0,1,1,0,0,1,0,0
"9218",2,3,4295,1,9218,442,"1",1,1,1,1,1,0,0,0,1
"9219",2,3,4500,3,9219,437,"2",1,0,0,1,2,0,0,0,1
"9220",2,2,4400,2,9220,445,"5",1,0,0,1,1,0,0,0,0
"9221",1,1,2750,2,9221,460,"1",1,0,0,1,0,0,0,0,0
"9222",1,1,2000,2,9222,454,"1",0,0,0,0,0,0,0,0,0
"9223",1,1,3000,3,9223,462,"5",1,1,1,0,1,1,1,1,0
"9224",1,1,2150,2,9224,447,"5",0,0,0,0,1,0,0,0,0
"9225",1,2,2490,1,9225,453,"5",0,0,0,1,0,0,0,0,0
"9226",1,1,2900,3,9226,445,"1",0,1,1,1,1,0,1,1,0
"9227",1.5,3,3508,2,9227,434,"2",1,0,0,0,0,0,1,1,0
"9228",1,0,2025,3,9228,449,"5",0,0,1,0,0,0,1,0,0
"9229",2,3,4125,2,9229,457,"1",0,0,0,1,0,0,0,0,0
"9230",1,1,2895,3,9230,444,"2",1,0,1,1,2,1,1,1,1
"9231",1,0,2100,2,9231,455,"5",0,1,1,1,1,0,0,0,0
"9232",1,0,2675,2,9232,449,"1",0,0,0,1,0,0,0,0,0
"9233",2,3,6095,3,9233,462,"1",1,0,1,1,1,0,0,0,0
"9234",2,2,4062,2,9234,454,"5",0,1,1,0,0,0,0,0,1
"9235",2,2,8065,2,9235,445,"1",0,1,1,0,1,0,0,0,1
"9236",1.5,3,4105,2,9236,438,"5",1,1,1,0,1,1,1,1,1
"9237",1,2,2885,2,9237,439,"1",0,0,0,0,0,0,1,1,0
"9238",1,2,5103,2,9238,396,"1",1,1,1,0,1,0,1,0,0
"9239",1,2,3000,3,9239,452,"5",1,0,0,1,0,0,0,0,0
"9240",1,0,1195,2,9240,454,"7",0,0,0,0,0,0,0,0,0
"9241",1,0,2250,3,9241,449,"1",0,0,1,0,1,0,1,1,0
"9242",1,1,1995,2,9242,449,"5",0,0,0,0,0,1,1,1,0
"9243",1,3,3300,2,9243,452,"7",0,0,1,0,0,0,0,0,0
"9244",1,1,2300,2,9244,440,"1",0,0,0,0,0,0,0,0,0
"9245",1,1,1495,1,9245,456,"2",0,0,0,1,0,0,1,0,0
"9246",1,2,3497,2,9246,456,"5",1,1,1,1,1,0,0,0,1
"9247",1,2,2800,2,9247,459,"1",0,0,0,1,0,0,0,0,0
"9248",1,1,1700,2,9248,441,"5",0,0,0,0,0,1,1,1,0
"9249",1,0,2375,3,9249,449,"1",1,1,1,1,2,0,0,0,1
"9250",1,1,2999,3,9250,396,"1",1,0,1,1,1,1,1,1,0
"9251",1,1,2900,3,9251,446,"5",0,0,0,0,0,0,0,0,0
"9252",2,2,6528,2,9252,443,"1",0,1,1,0,1,1,1,1,0
"9253",1,0,2300,2,9253,438,"1",0,0,0,1,0,1,1,1,0
"9254",1.5,2,3300,2,9254,438,"5",1,1,1,1,1,0,0,0,0
"9255",1,3,4995,1,9255,379,"1",1,0,0,0,1,0,0,0,0
"9256",1,2,3999,2,9256,386,"1",1,0,0,1,0,0,0,0,0
"9257",2,2,6450,2,9257,450,"5",1,1,1,1,1,0,0,0,1
"9258",2,4,8000,2,9258,448,"2",1,1,1,1,1,0,0,0,1
"9259",1,1,3265,2,9259,458,"1",0,0,0,0,0,0,1,1,1
"9260",1,1,4295,2,9260,394,"1",0,0,0,1,1,0,0,0,0
"9261",1,1,3725,2,9261,460,"2",1,1,1,1,1,1,1,1,0
"9262",1,0,2395,3,9262,457,"1",0,0,1,0,1,0,0,0,0
"9263",2,5,7754,2,9263,450,"1",0,0,0,0,0,0,1,1,0
"9264",1,2,2600,2,9264,445,"7",0,0,1,1,0,1,1,1,0
"9265",1,0,1750,3,9265,445,"1",0,0,0,1,0,1,1,1,0
"9266",1,1,4000,2,9266,455,"5",1,1,1,1,2,0,0,0,0
"9267",1,2,3400,2,9267,436,"1",1,1,1,1,1,0,0,0,1
"9268",1,3,2947,3,9268,445,"5",0,0,0,0,0,0,0,0,0
"9269",3,4,6230,2,9269,449,"5",0,0,1,1,1,0,0,0,0
"9270",1,0,2300,2,9270,438,"5",0,0,0,1,0,1,1,1,0
"9271",1,1,2750,2,9271,458,"5",0,0,0,0,0,0,1,1,0
"9272",1,1,3575,2,9272,437,"1",1,1,1,1,2,0,0,0,0
"9273",1,0,2050,2,9273,459,"5",0,0,1,0,0,0,0,0,0
"9274",1,1,3495,2,9274,448,"1",0,1,1,0,0,0,0,0,0
"9275",1,0,1950,2,9275,442,"5",0,0,0,0,0,0,0,0,0
"9276",1,2,4750,1,9276,397,"1",1,0,1,0,1,0,1,1,0
"9277",1,1,3075,3,9277,457,"2",1,0,1,1,2,1,1,1,1
"9278",2,4,4500,2,9278,439,"2",1,0,0,0,0,0,0,0,0
"9279",2,2,5950,2,9279,460,"5",1,0,1,1,1,0,0,0,0
"9280",2,3,8500,2,9280,385,"1",0,0,1,0,0,0,0,0,0
"9281",1,1,2975,3,9281,437,"1",0,0,1,0,1,0,0,0,0
"9282",1,2,2850,3,9282,447,"5",0,0,0,0,1,0,1,1,0
"9283",1,1,2395,1,9283,445,"5",1,0,0,1,0,0,1,1,0
"9284",1.5,2,2475,2,9284,394,"7",0,0,1,1,0,0,0,0,0
"9285",2,2,5500,3,9285,439,"5",1,1,1,1,2,0,0,0,0
"9286",1.5,2,2590,3,9286,443,"5",0,0,0,0,0,0,0,0,0
"9287",2,3,6900,2,9287,445,"1",1,1,1,1,2,1,1,1,1
"9288",1,0,2562,3,9288,458,"5",1,0,1,1,1,0,0,0,0
"9289",1,0,3950,2,9289,454,"1",1,1,1,0,1,0,0,0,1
"9290",2,2,4500,2,9290,391,"5",0,0,0,1,1,1,1,1,0
"9291",2,3,3800,3,9291,452,"2",1,0,0,1,1,0,0,0,0
"9292",1,0,2723,2,9292,393,"2",1,1,1,0,2,0,1,1,1
"9293",1,3,5500,2,9293,437,"1",0,0,0,0,1,0,0,0,0
"9294",1,2,2250,2,9294,443,"6",0,0,1,1,1,1,1,1,0
"9295",1,2,2995,2,9295,442,"5",1,0,0,0,0,0,1,1,0
"9296",1,0,2250,2,9296,438,"5",0,0,1,0,0,0,1,1,0
"9297",1,2,2980,3,9297,441,"5",1,1,1,1,2,0,1,0,1
"9298",1,2,3895,2,9298,395,"5",0,0,0,1,0,1,1,1,0
"9299",1,1,2150,3,9299,447,"7",0,0,0,1,0,0,1,1,0
"9300",1,1,3199,2,9300,452,"1",1,1,1,1,2,1,1,1,1
"9301",2,3,4300,2,9301,455,"1",1,1,0,1,1,0,0,0,1
"9302",1,3,4475,2,9302,458,"5",0,0,0,0,0,1,1,1,0
"9303",2,4,6000,3,9303,437,"2",1,0,1,1,1,0,0,0,0
"9304",1,1,3475,2,9304,445,"1",1,1,1,1,1,1,1,1,1
"9305",1,0,2100,2,9305,447,"5",0,1,1,0,0,0,0,0,0
"9306",2,4,4098,3,9306,394,"2",0,0,0,0,0,0,1,1,0
"9307",1,1,3695,2,9307,452,"1",0,0,0,0,0,0,1,0,0
"9308",1,1,2800,3,9308,436,"1",1,1,1,1,1,1,1,1,1
"9309",1,2,2895,2,9309,437,"5",1,0,0,1,0,0,0,0,0
"9310",1,1,3200,2,9310,436,"5",1,1,1,1,1,1,1,1,1
"9311",1,1,2800,2,9311,435,"5",1,1,1,1,1,1,1,1,0
"9312",1,1,4300,2,9312,456,"5",1,1,1,1,0,0,0,0,0
"9313",1,1,2695,2,9313,382,"5",0,0,0,0,0,0,0,0,0
"9314",1,0,2625,2,9314,440,"2",1,1,1,1,1,1,1,1,1
"9315",1,1,2300,3,9315,439,"2",0,0,0,0,0,1,1,1,0
"9316",1,1,3275,2,9316,445,"1",0,1,1,0,1,0,0,0,1
"9317",1,0,2975,2,9317,456,"1",1,1,1,1,2,0,0,0,1
"9318",1,1,2000,2,9318,458,"7",0,0,0,0,0,0,1,1,0
"9319",1.5,2,3490,2,9319,435,"2",1,0,0,0,3,0,0,0,0
"9320",1,0,2446,2,9320,458,"2",0,1,0,0,0,0,1,1,1
"9321",1,3,4000,2,9321,448,"5",1,0,0,1,1,0,0,0,0
"9322",1,1,3425,2,9322,445,"5",0,1,1,0,0,0,0,0,1
"9323",1,4,6200,2,9323,458,"1",1,1,1,1,3,0,0,0,0
"9324",1,2,2595,2,9324,456,"7",0,0,1,1,0,1,1,1,0
"9325",2,3,2495,1,9325,395,"2",1,0,0,0,0,0,0,0,0
"9326",1,2,2450,1,9326,458,"2",0,0,1,1,1,1,1,1,0
"9327",1,0,2700,2,9327,442,"1",1,0,0,1,0,0,0,0,0
"9328",1,2,3500,2,9328,445,"1",1,1,1,1,1,1,1,1,1
"9329",1,0,2628,2,9329,398,"5",0,0,0,0,0,1,1,1,0
"9330",1,0,3500,2,9330,449,"1",0,0,0,0,0,0,1,1,0
"9331",1,1,2200,3,9331,450,"2",1,0,0,1,0,0,0,0,0
"9332",1,2,4399,2,9332,456,"1",1,0,0,1,0,1,1,1,0
"9333",2,3,5495,2,9333,460,"1",1,0,0,1,1,1,1,1,0
"9334",1,1,3100,3,9334,451,"5",1,0,1,1,1,1,1,1,0
"9335",1,1,3620,2,9335,381,"2",1,0,1,1,2,1,1,1,1
"9336",1,0,1825,3,9336,442,"1",0,0,0,0,0,0,0,0,0
"9337",3,4,7895,2,9337,459,"5",0,1,1,0,1,0,1,1,1
"9338",1,2,2799,2,9338,450,"2",0,0,0,1,0,0,0,0,0
"9339",1,2,3295,1,9339,453,"2",0,1,1,1,1,1,1,1,1
"9340",1,1,2250,2,9340,436,"5",0,0,0,1,0,0,0,0,0
"9341",1,1,2175,1,9341,400,"5",0,0,0,1,1,0,0,0,0
"9342",3,2,5700,2,9342,440,"1",0,0,0,0,0,0,0,0,0
"9343",2,3,4000,2,9343,457,"5",1,1,1,1,2,0,0,0,0
"9344",1,2,2850,2,9344,444,"1",1,1,1,1,1,0,1,0,0
"9345",1,2,3000,3,9345,440,"2",1,0,0,1,1,0,0,0,0
"9346",1,2,3775,2,9346,442,"1",0,0,0,0,0,0,0,0,0
"9347",1,0,2935,2,9347,446,"2",0,1,1,0,1,0,1,1,1
"9348",1,0,2595,2,9348,437,"5",0,1,0,0,0,0,0,0,0
"9349",1,1,5000,2,9349,449,"1",0,0,1,1,2,0,0,0,1
"9350",1,1,3000,2,9350,451,"5",0,0,0,0,0,1,1,1,0
"9351",2.5,2,8650,2,9351,443,"5",1,1,0,1,2,0,0,0,0
"9352",1,2,1800,3,9352,458,"2",0,0,0,1,0,0,1,1,0
"9353",2,2,15995,2,9353,392,"1",0,1,0,0,0,1,1,1,1
"9354",1,1,4050,2,9354,447,"1",1,0,1,1,2,0,0,0,0
"9355",1,1,2795,3,9355,438,"1",1,0,0,1,1,1,1,1,0
"9356",1,1,1395,1,9356,435,"7",0,0,0,0,0,0,0,0,0
"9357",1,1,2650,2,9357,454,"1",0,0,0,0,0,0,0,0,0
"9358",1,1,2400,2,9358,457,"1",0,0,0,0,0,0,0,0,0
"9359",2,2,4900,3,9359,459,"5",1,1,1,1,0,0,0,0,0
"9360",1,3,3800,3,9360,445,"2",0,1,1,1,1,1,1,1,1
"9361",1,2,2575,2,9361,434,"1",0,0,0,1,0,0,0,0,0
"9362",1,0,2450,3,9362,400,"1",1,1,1,1,1,0,0,0,0
"9363",2,2,5170,2,9363,445,"2",0,1,1,0,1,0,0,0,1
"9364",2,5,4000,2,9364,442,"7",1,0,1,1,1,0,0,0,0
"9365",1,0,2100,2,9365,456,"1",0,0,0,1,0,0,0,0,0
"9366",3,3,9500,2,9366,456,"1",1,1,1,1,2,0,0,0,0
"9367",1,1,1500,1,9367,436,"6",0,0,0,0,0,0,0,0,0
"9368",1,2,5500,2,9368,399,"5",0,0,0,0,0,1,1,1,0
"9369",1,1,3525,2,9369,438,"2",1,1,1,1,1,0,1,1,1
"9370",1,3,2900,2,9370,452,"6",0,0,0,0,0,0,0,0,0
"9371",1,0,1795,2,9371,435,"5",0,0,0,0,0,1,1,1,0
"9372",1,2,2500,3,9372,401,"5",0,0,0,1,0,1,1,1,0
"9373",2,3,3995,3,9373,458,"5",1,1,1,1,1,0,0,0,1
"9374",2,3,5495,2,9374,451,"1",1,0,0,0,0,0,1,1,0
"9375",1,2,3500,1,9375,441,"1",0,1,1,0,1,0,0,0,1
"9376",1,3,3499,2,9376,452,"1",0,0,0,0,0,0,0,0,0
"9377",1,1,5000,2,9377,449,"5",1,1,1,1,2,0,0,0,0
"9378",1,2,2800,3,9378,460,"5",0,0,0,0,0,0,0,0,0
"9379",1,1,2895,2,9379,457,"1",0,0,0,0,0,1,1,1,0
"9380",1,1,3695,2,9380,450,"1",0,0,0,1,1,1,1,1,0
"9381",1,2,2600,3,9381,435,"2",0,0,0,0,0,0,0,0,0
"9382",1,1,2050,2,9382,455,"7",0,0,0,1,0,0,0,0,0
"9383",1,3,3850,2,9383,443,"1",0,0,1,0,0,0,1,1,0
"9384",2,3,6995,3,9384,455,"5",1,0,1,1,3,0,1,1,0
"9385",1,1,4309,2,9385,452,"1",0,1,1,0,1,1,1,1,0
"9386",1,1,1475,1,9386,435,"7",0,0,0,0,0,0,0,0,0
"9387",1,1,3150,2,9387,443,"2",0,0,0,0,0,1,1,1,1
"9388",1,2,2800,2,9388,457,"5",1,0,0,1,0,0,0,0,0
"9389",1,3,4500,3,9389,459,"1",1,0,1,1,0,0,0,0,1
"9390",1,1,2350,2,9390,455,"5",0,0,0,0,0,0,1,1,0
"9391",1,0,1275,1,9391,445,"7",0,0,0,0,0,0,0,0,0
"9392",1,1,2700,2,9392,401,"5",1,0,0,1,1,0,1,0,0
"9393",1,2,3695,2,9393,445,"1",0,0,0,0,0,1,1,1,0
"9394",1,1,2995,2,9394,444,"1",1,0,0,0,1,0,1,1,0
"9395",1,0,2725,3,9395,462,"1",1,0,0,1,0,1,1,1,0
"9396",1,1,3195,2,9396,458,"1",0,1,1,0,0,0,1,1,1
"9397",1,0,1995,3,9397,442,"1",0,0,0,1,0,0,0,0,0
"9398",2,3,4495,3,9398,438,"1",1,1,1,1,1,1,1,1,1
"9399",1,0,2395,2,9399,450,"1",0,0,1,0,1,0,1,1,0
"9400",2,0,4800,2,9400,456,"2",0,1,0,0,0,0,0,0,1
"9401",1.5,2,3200,2,9401,435,"5",1,0,1,1,1,0,0,0,0
"9402",1,0,2495,3,9402,442,"5",1,1,1,1,2,0,0,0,1
"9403",1,1,2450,2,9403,449,"1",1,1,1,1,1,0,0,0,0
"9404",1,1,2810,2,9404,445,"6",1,1,1,1,2,1,1,1,1
"9405",1,1,3375,2,9405,380,"1",1,0,0,1,0,0,0,0,0
"9406",1,2,3650,2,9406,449,"1",0,0,0,1,0,1,1,1,0
"9407",2,4,5790,3,9407,449,"1",1,1,1,1,1,1,1,1,1
"9408",1,1,2700,3,9408,458,"1",0,0,0,1,0,0,0,0,0
"9409",1,3,3300,1,9409,387,"1",1,1,1,1,1,0,1,1,1
"9410",1,3,4595,2,9410,443,"1",0,0,0,0,0,1,1,1,0
"9411",1,1,2155,2,9411,456,"5",0,0,0,0,0,1,1,1,0
"9412",1,2,4350,2,9412,435,"1",1,0,0,1,1,0,0,0,0
"9413",1,3,3000,2,9413,437,"6",0,0,0,0,0,0,0,0,0
"9414",1,1,2700,2,9414,401,"1",0,0,0,1,0,0,0,0,0
"9415",1,1,2350,2,9415,458,"5",0,0,0,0,0,1,1,1,0
"9416",2,4,5800,2,9416,459,"1",1,1,1,1,1,0,1,1,1
"9417",1,1,2150,3,9417,388,"2",0,0,1,0,0,0,0,0,0
"9418",1,1,3800,2,9418,452,"5",1,0,1,1,1,0,0,0,0
"9419",1,1,3000,3,9419,436,"1",0,1,1,0,1,0,0,0,0
"9420",1,1,3295,3,9420,462,"5",1,1,1,1,1,1,1,1,1
"9421",1,0,2265,2,9421,437,"5",1,1,1,1,1,0,0,0,0
"9422",1,2,1850,2,9422,441,"7",0,0,0,1,0,1,1,1,0
"9423",1,0,1800,1,9423,381,"5",0,0,1,1,0,0,0,0,0
"9424",1,1,2495,2,9424,441,"1",0,0,0,0,0,0,1,1,0
"9425",1,1,3100,3,9425,461,"5",1,0,1,1,0,0,0,0,0
"9426",1,0,1800,1,9426,457,"1",0,0,0,0,0,1,1,1,0
"9427",1,0,2492,2,9427,449,"2",1,1,1,1,1,0,0,0,1
"9428",2,3,5100,2,9428,436,"5",1,0,0,1,1,1,1,1,0
"9429",1,1,3100,3,9429,441,"2",0,1,1,0,0,0,1,1,0
"9430",1.5,2,3000,2,9430,462,"5",1,0,0,1,0,0,0,0,0
"9431",1,1,3595,2,9431,457,"1",0,1,1,0,0,0,0,0,0
"9432",2,3,5000,2,9432,435,"5",1,0,1,1,2,0,0,0,0
"9433",1,2,2200,3,9433,457,"7",1,0,0,0,0,0,0,0,0
"9434",1,1,3174,2,9434,458,"1",0,0,0,0,0,0,1,1,0
"9435",2,3,3999,3,9435,457,"5",1,0,0,1,1,0,0,0,0
"9436",1,0,3345,2,9436,458,"1",0,0,0,0,0,0,1,1,1
"9437",1,3,4795,3,9437,447,"1",0,0,0,0,0,0,0,0,0
"9438",1,2,3200,3,9438,444,"1",0,0,0,0,1,0,0,0,0
"9439",1,1,3395,2,9439,440,"2",0,0,0,0,0,1,1,1,0
"9440",1,1,3500,3,9440,449,"1",1,1,0,1,0,0,0,0,0
"9441",1,2,2975,3,9441,388,"1",0,0,0,0,0,1,1,1,0
"9442",1,2,2100,2,9442,462,"7",0,0,1,1,0,0,1,0,0
"9443",1,0,2300,2,9443,436,"1",0,1,1,1,0,0,0,0,0
"9444",1,2,3003,2,9444,436,"2",0,1,1,0,1,0,0,0,1
"9445",1,3,4795,2,9445,449,"1",0,0,1,1,0,0,0,0,0
"9446",2,3,3990,3,9446,449,"5",1,1,1,1,1,1,1,1,1
"9447",1,1,2050,2,9447,452,"1",0,0,0,0,0,0,0,0,0
"9448",1,1,2500,3,9448,435,"5",0,0,0,0,0,0,0,0,0
"9449",1,2,3295,1,9449,438,"1",0,0,0,0,0,0,0,0,0
"9450",1,2,3450,2,9450,450,"1",1,1,1,1,1,0,0,0,0
"9451",2,2,5198,2,9451,458,"2",1,1,1,1,2,1,1,1,1
"9452",1,3,4301,3,9452,450,"1",1,0,0,1,1,0,0,0,0
"9453",1,2,3695,3,9453,379,"1",1,0,0,0,0,0,1,1,0
"9454",1,2,3995,2,9454,448,"1",1,1,1,1,1,0,0,0,0
"9455",1,2,2950,1,9455,451,"1",0,0,0,1,0,0,0,0,0
"9456",1,1,3725,2,9456,462,"1",0,1,0,0,0,1,1,1,1
"9457",1,1,4850,2,9457,459,"1",1,1,1,1,2,0,0,0,0
"9458",1,1,2900,3,9458,441,"5",0,0,0,0,0,0,0,0,0
